customer_id,join_date,age,gender,region_code,is_married,prefer_category,income_group
C051140,2020-04-27,44,M,R05,0,Grocery,G3
C051141,2021-07-26,19,F,R06,1,Home,G4
C051142,2020-08-18,39,F,R07,1,Fashion,G3
C051143,2021-03-26,30,F,R01,1,Home,G3
C051145,2021-10-23,33,M,R06,1,Fashion,G2
C051146,2020-05-24,64,F,R05,1,Grocery,G2
C051148,2021-09-14,39,F,R01,0,Electronics,G5
C051149,2021-11-09,43,M,R04,1,Home,G2
C051150,2021-12-01,33,M,R02,1,Electronics,G3
C051151,2022-09-13,32,M,R01,1,Fashion,G4
C051152,2020-02-18,30,M,R04,1,Fashion,G3
C051153,2020-04-16,19,F,R01,0,Fashion,G2
C051154,2020-04-02,33,M,R04,0,Grocery,G3
C051156,2022-04-08,31,F,R04,1,Beauty,G3
C051159,2020-11-09,58,F,R07,1,Beauty,G4
C051160,2020-01-11,38,F,R01,1,Beauty,G2
C051164,2021-05-19,53,F,R03,0,Home,G2
C051166,2020-12-26,40,F,R03,1,Beauty,G2
C051167,2021-11-13,39,M,R03,1,Grocery,G4
C051168,2021-07-01,34,M,R05,1,Electronics,G4
C051169,2021-10-03,47,M,R05,0,Electronics,G3
C051170,2022-05-04,20,F,R04,1,Home,G3
C051171,2021-07-26,41,F,R01,0,Beauty,G3
C051172,2022-07-20,39,M,R06,1,Fashion,G2
C051173,2022-04-25,42,F,R07,0,Fashion,G3
C051176,2022-07-11,43,F,R02,1,Home,G2
C051177,2021-01-30,41,M,R07,0,Grocery,G3
C051178,2020-07-04,50,F,R04,1,Fashion,G4
C051179,2020-08-08,32,M,R01,1,Beauty,G2
C051180,2021-06-01,44,F,R03,0,Beauty,G1
C051183,2022-03-01,44,M,R07,1,Beauty,G1
C051185,2022-08-27,47,M,R07,1,Electronics,G4
C051187,2021-05-23,40,F,R03,1,Home,G4
C051188,2022-05-25,28,M,R01,1,Electronics,G3
C051189,2020-07-22,36,M,R01,1,Electronics,G2
C051192,2021-10-08,51,M,R01,0,Electronics,G3
C051193,2021-02-19,38,F,R02,0,Beauty,G4
C051195,2020-03-22,29,F,R04,1,Grocery,G2
C051196,2021-04-27,28,M,R03,0,Beauty,G2
C051197,2020-05-27,38,F,R04,1,Grocery,G2
C051204,2021-12-23,19,F,R02,1,Electronics,G3
C051206,2021-12-03,25,F,R06,1,Beauty,G2
C051208,2021-01-14,30,M,R06,1,Beauty,G4
C051210,2022-05-03,36,M,R06,1,Electronics,G4
C051211,2021-03-09,29,M,R01,0,Electronics,G2
C051214,2021-09-23,46,M,R03,0,Grocery,G4
C051215,2020-05-17,36,M,R02,1,Beauty,G3
C051217,2020-04-15,43,M,R01,0,Grocery,G5
C051218,2022-03-04,24,M,R06,1,Home,G5
C051219,2020-02-01,44,F,R05,1,Beauty,G5
C051223,2022-08-15,74,F,R07,0,Beauty,G4
C051224,2021-06-07,25,F,R01,0,Home,G4
C051225,2020-06-16,39,M,R01,1,Electronics,G4
C051227,2020-03-18,28,M,R07,0,Electronics,G3
C051228,2021-06-29,44,F,R04,1,Electronics,G5
C051231,2021-02-14,25,F,R01,0,Beauty,G2
C051232,2020-01-08,43,M,R06,1,Grocery,G1
C051236,2020-03-21,25,M,R07,0,Fashion,G4
C051237,2022-03-04,41,M,R03,1,Beauty,G3
C051238,2020-02-26,19,M,R04,1,Fashion,G3
C051239,2020-05-14,39,M,R05,0,Electronics,G5
C051240,2020-08-25,37,F,R03,0,Electronics,G2
C051241,2021-04-16,28,M,R05,0,Home,G3
C051242,2020-08-04,39,M,R07,0,Beauty,G5
C051243,2022-01-08,52,M,R06,0,Grocery,G4
C051244,2020-01-26,42,F,R02,1,Grocery,G5
C051249,2020-04-25,36,F,R07,1,Electronics,G4
C051250,2022-03-25,19,F,R03,0,Electronics,G1
C051252,2022-06-10,55,F,R02,0,Electronics,G1
C051254,2021-02-17,51,F,R03,0,Beauty,G1
C051256,2022-09-11,22,F,R03,1,Grocery,G2
C051258,2022-03-08,25,M,R07,0,Beauty,G3
C051259,2020-07-30,50,F,R07,1,Grocery,G1
C051260,2020-02-23,46,M,R02,0,Fashion,G3
C051266,2022-08-03,31,F,R06,1,Grocery,G1
C051268,2021-12-27,46,F,R04,0,Beauty,G4
C051269,2020-02-15,39,M,R05,0,Beauty,G5
C051271,2020-02-04,34,M,R03,1,Electronics,G3
C051272,2020-07-07,19,M,R05,1,Grocery,G1
C051273,2020-03-29,30,M,R01,0,Beauty,G4
C051274,2020-11-30,41,F,R02,1,Home,G2
C051275,2022-08-04,59,F,R05,1,Beauty,G3
C051276,2022-08-16,45,F,R03,1,Electronics,G3
C051278,2021-06-29,51,M,R02,1,Grocery,G3
C051280,2020-04-22,28,M,R03,1,Fashion,G3
C051281,2020-06-20,20,F,R05,1,Grocery,G5
C051283,2021-07-08,25,M,R05,0,Home,G3
C051284,2022-06-12,46,F,R04,1,Grocery,G2
C051285,2022-08-03,30,F,R05,0,Home,G3
C051287,2020-06-22,44,F,R01,1,Beauty,G4
C051288,2021-09-28,25,F,R01,1,Fashion,G4
C051290,2020-07-25,50,F,R04,1,Electronics,G4
C051291,2020-12-08,24,M,R04,1,Grocery,G2
C051292,2022-08-06,42,M,R04,1,Fashion,G5
C051294,2020-04-13,31,M,R04,0,Electronics,G1
C051296,2020-02-09,19,M,R05,1,Beauty,G2
C051298,2020-09-08,40,M,R05,0,Beauty,G3
C051299,2022-08-12,19,M,R03,1,Grocery,G4
C051300,2022-04-16,56,M,R04,1,Fashion,G1
C051303,2020-06-03,43,F,R01,1,Home,G4
C051304,2021-07-20,37,F,R05,1,Electronics,G3
C051306,2020-09-16,58,M,R02,0,Fashion,G3
C051307,2022-08-21,25,M,R04,1,Grocery,G1
C051311,2021-02-14,38,F,R03,1,Grocery,G2
C051313,2022-05-31,56,M,R01,1,Grocery,G5
C051314,2020-04-26,38,M,R01,1,Beauty,G3
C051315,2022-06-04,45,M,R04,1,Grocery,G3
C051316,2021-02-27,39,M,R02,0,Electronics,G4
C051318,2020-06-03,35,M,R04,0,Home,G5
C051319,2020-09-19,28,M,R02,1,Fashion,G1
C051320,2021-05-21,22,F,R05,0,Grocery,G4
C051321,2020-05-30,42,F,R06,0,Electronics,G3
C051322,2020-07-30,29,F,R05,1,Grocery,G2
C051323,2020-07-10,20,M,R01,0,Beauty,G5
C051324,2022-05-30,19,M,R05,1,Beauty,G3
C051325,2022-01-24,19,M,R05,0,Home,G2
C051328,2021-12-01,29,F,R07,1,Beauty,G3
C051329,2020-06-20,22,F,R07,0,Home,G3
C051330,2021-01-05,40,F,R05,0,Beauty,G3
C051331,2021-12-09,36,F,R04,1,Beauty,G4
C051332,2020-06-03,28,F,R04,1,Beauty,G2
C051333,2020-05-19,23,M,R06,1,Beauty,G4
C051335,2022-03-15,46,F,R05,1,Electronics,G4
C051336,2022-03-12,33,M,R02,0,Grocery,G2
C051338,2022-09-16,36,F,R03,1,Grocery,G5
C051339,2021-11-06,60,M,R02,1,Grocery,G2
C051340,2021-10-07,46,M,R01,0,Fashion,G1
C051341,2022-05-13,24,M,R06,1,Electronics,G1
C051342,2021-02-19,38,M,R02,1,Beauty,G4
C051343,2020-11-24,19,F,R06,1,Grocery,G3
C051346,2020-09-22,60,M,R04,0,Fashion,G3
C051347,2021-06-24,41,F,R03,1,Beauty,G3
C051348,2020-05-18,53,M,R03,1,Fashion,G4
C051349,2022-05-09,42,F,R03,0,Electronics,G4
C051351,2022-04-03,37,F,R02,1,Electronics,G3
C051352,2021-08-19,34,M,R04,0,Beauty,G2
C051353,2021-05-26,21,M,R01,0,Home,G4
C051355,2022-05-12,36,F,R01,1,Electronics,G4
C051356,2022-04-05,38,F,R03,1,Grocery,G3
C051357,2022-01-14,34,F,R03,1,Beauty,G2
C051358,2020-11-03,38,F,R03,0,Home,G2
C051361,2020-08-06,35,M,R03,1,Electronics,G4
C051363,2022-01-30,28,F,R06,0,Home,G2
C051364,2021-08-06,33,F,R06,1,Home,G3
C051365,2020-10-19,39,F,R02,0,Electronics,G3
C051370,2021-01-19,50,M,R02,0,Grocery,G2
C051371,2020-05-16,20,M,R01,0,Home,G1
C051373,2022-04-18,36,M,R07,1,Electronics,G4
C051375,2022-08-17,33,F,R04,1,Beauty,G5
C051376,2020-07-25,21,M,R04,0,Beauty,G2
C051377,2021-10-25,30,M,R01,1,Beauty,G2
C051378,2020-05-12,35,M,R06,1,Beauty,G3
C051383,2021-03-05,30,M,R01,0,Electronics,G4
C051384,2020-06-28,40,M,R04,1,Electronics,G4
C051386,2020-06-22,35,F,R07,1,Electronics,G2
C051390,2020-05-17,46,M,R02,1,Fashion,G3
C051393,2020-11-03,35,F,R04,1,Electronics,G4
C051398,2020-03-16,52,M,R01,1,Home,G3
C051399,2022-08-04,26,F,R05,0,Grocery,G5
C051400,2020-05-30,27,F,R02,1,Home,G2
C051401,2021-09-11,41,F,R07,1,Fashion,G4
C051402,2021-10-26,43,F,R03,1,Fashion,G5
C051407,2021-10-19,53,F,R03,1,Electronics,G2
C051408,2020-05-05,43,F,R04,0,Electronics,G2
C051409,2022-03-07,56,M,R05,0,Beauty,G1
C051411,2020-10-12,22,M,R07,1,Grocery,G3
C051412,2020-08-27,36,M,R05,1,Beauty,G2
C051413,2022-06-05,37,M,R06,0,Home,G3
C051414,2021-09-05,27,M,R04,1,Beauty,G4
C051416,2020-01-07,28,M,R04,0,Beauty,G5
C051418,2021-11-11,42,M,R01,0,Fashion,G3
C051420,2020-10-19,19,F,R06,0,Beauty,G2
C051424,2020-02-12,41,F,R01,1,Beauty,G5
C051426,2020-04-02,46,M,R04,1,Fashion,G3
C051429,2021-09-12,39,F,R06,0,Grocery,G4
C051432,2022-08-16,35,M,R05,0,Beauty,G3
C051433,2020-04-23,45,M,R05,1,Grocery,G5
C051435,2022-07-09,56,M,R06,1,Electronics,G1
C051439,2021-10-14,25,M,R03,1,Fashion,G4
C051440,2022-03-15,30,F,R03,0,Fashion,G4
C051441,2020-06-06,41,M,R05,0,Beauty,G3
C051442,2021-04-18,23,M,R04,1,Electronics,G3
C051445,2022-08-18,28,F,R07,1,Fashion,G4
C051447,2022-06-08,29,F,R04,1,Electronics,G2
C051449,2020-04-26,48,M,R05,0,Fashion,G5
C051451,2021-07-27,25,F,R03,1,Electronics,G3
C051455,2022-05-23,40,F,R05,0,Home,G2
C051456,2022-04-07,43,F,R02,0,Electronics,G4
C051458,2020-06-28,20,F,R07,1,Fashion,G3
C051459,2020-08-19,29,M,R07,1,Beauty,G2
C051460,2021-04-20,30,M,R05,1,Fashion,G3
C051463,2022-07-12,37,F,R01,1,Electronics,G4
C051465,2021-08-15,32,M,R01,1,Fashion,G1
C051466,2021-09-29,40,F,R03,1,Grocery,G3
C051467,2021-10-10,54,F,R04,0,Grocery,G5
C051468,2021-07-21,28,M,R05,0,Electronics,G4
C051469,2020-07-31,33,M,R03,0,Home,G3
C051474,2022-03-14,44,F,R01,0,Grocery,G1
C051475,2020-05-07,19,M,R01,0,Beauty,G4
C051476,2022-08-09,21,M,R01,1,Grocery,G1
C051480,2021-07-20,21,M,R04,1,Fashion,G3
C051481,2022-01-27,19,M,R06,0,Home,G1
C051482,2022-02-01,35,M,R02,1,Grocery,G3
C051483,2020-02-29,34,M,R02,1,Beauty,G4
C051488,2022-08-31,45,M,R01,1,Grocery,G3
C051489,2021-07-10,41,F,R02,0,Electronics,G3
C051490,2020-07-15,38,M,R07,0,Beauty,G4
C051493,2021-11-08,31,F,R06,0,Home,G2
C051494,2021-05-18,38,M,R01,1,Home,G4
C051496,2022-01-07,19,F,R06,1,Home,G5
C051497,2022-03-02,35,M,R04,1,Grocery,G3
C051499,2020-12-12,34,F,R01,0,Beauty,G2
C051501,2020-04-16,19,M,R04,1,Fashion,G4
C051502,2022-02-19,38,M,R04,0,Fashion,G4
C051503,2022-01-13,22,F,R02,0,Home,G2
C051508,2021-08-29,44,M,R04,1,Fashion,G3
C051511,2020-11-08,37,F,R07,1,Home,G2
C051514,2020-08-22,28,F,R07,0,Beauty,G2
C051515,2020-11-22,60,F,R05,1,Home,G4
C051516,2022-07-22,41,M,R06,1,Beauty,G4
C051517,2021-04-23,51,M,R06,1,Electronics,G2
C051518,2021-03-03,35,M,R01,1,Grocery,G1
C051519,2021-10-27,38,F,R07,0,Beauty,G3
C051521,2020-08-25,36,M,R06,1,Fashion,G2
C051524,2020-12-29,35,F,R04,0,Electronics,G3
C051525,2021-10-03,40,M,R02,1,Fashion,G3
C051526,2022-03-21,30,M,R02,1,Grocery,G2
C051529,2021-07-28,45,M,R06,1,Beauty,G5
C051530,2020-03-13,19,F,R05,1,Beauty,G3
C051532,2021-09-20,57,F,R04,1,Beauty,G3
C051533,2020-10-30,40,M,R05,1,Fashion,G5
C051535,2022-09-13,37,F,R03,0,Beauty,G2
C051537,2022-03-13,30,F,R01,0,Electronics,G5
C051539,2021-02-03,43,M,R05,1,Beauty,G1
C051540,2021-08-17,35,F,R03,1,Beauty,G1
C051543,2020-04-16,45,F,R03,1,Home,G2
C051544,2020-04-26,45,M,R06,0,Grocery,G2
C051545,2022-03-29,19,M,R02,1,Electronics,G2
C051546,2021-01-17,34,F,R04,1,Home,G4
C051549,2022-04-06,48,F,R04,1,Fashion,G1
C051551,2022-05-22,35,F,R01,1,Fashion,G1
C051553,2022-01-03,40,M,R02,1,Electronics,G3
C051554,2021-02-13,39,F,R06,1,Grocery,G1
C051557,2022-09-09,45,F,R06,1,Home,G3
C051558,2021-06-07,61,M,R07,0,Beauty,G2
C051559,2020-10-23,32,F,R06,1,Electronics,G3
C051560,2021-09-08,39,M,R07,0,Fashion,G3
C051561,2021-12-19,33,F,R01,1,Home,G2
C051563,2021-07-28,49,M,R02,1,Fashion,G2
C051564,2020-06-26,45,F,R05,1,Grocery,G3
C051565,2022-07-31,44,M,R06,1,Fashion,G2
C051567,2020-06-07,29,F,R04,1,Home,G4
C051568,2020-01-11,45,M,R03,1,Fashion,G5
C051569,2022-02-23,26,M,R05,1,Fashion,G5
C051570,2021-02-14,32,F,R06,1,Fashion,G3
C051571,2022-06-10,41,F,R06,0,Beauty,G3
C051572,2021-08-29,19,M,R04,1,Beauty,G1
C051573,2020-06-03,47,F,R02,1,Beauty,G2
C051575,2020-04-24,38,M,R02,0,Grocery,G2
C051576,2021-01-13,39,F,R06,0,Electronics,G2
C051577,2021-08-21,25,F,R05,0,Electronics,G4
C051578,2022-04-03,43,F,R02,0,Electronics,G1
C051579,2021-12-09,28,M,R07,1,Fashion,G3
C051580,2020-12-15,23,F,R05,1,Grocery,G3
C051581,2020-04-07,43,F,R07,1,Grocery,G2
C051582,2022-07-31,37,M,R07,1,Beauty,G2
C051586,2021-06-11,37,F,R03,0,Home,G4
C051587,2021-07-10,40,M,R03,1,Fashion,G3
C051589,2021-03-20,30,M,R03,0,Home,G1
C051592,2021-10-30,41,M,R04,0,Beauty,G4
C051593,2021-09-16,19,M,R07,1,Fashion,G5
C051594,2022-06-07,58,F,R01,1,Beauty,G4
C051595,2020-12-24,45,M,R01,1,Beauty,G1
C051596,2021-01-17,53,M,R04,0,Fashion,G3
C051597,2021-05-26,64,F,R01,0,Home,G3
C051600,2022-07-13,19,F,R04,1,Beauty,G2
C051601,2022-05-26,37,M,R04,1,Home,G4
C051604,2020-08-10,21,M,R02,1,Grocery,G3
C051605,2021-01-20,42,M,R05,1,Fashion,G3
C051607,2020-09-21,46,M,R06,1,Electronics,G5
C051608,2020-09-27,21,F,R04,0,Home,G4
C051609,2020-07-30,19,M,R07,1,Grocery,G2
C051611,2020-11-09,50,M,R05,0,Beauty,G4
C051613,2021-01-21,29,M,R06,1,Grocery,G2
C051615,2022-08-05,45,F,R04,1,Grocery,G5
C051617,2022-03-31,32,M,R05,1,Electronics,G2
C051619,2020-03-12,39,F,R07,1,Grocery,G4
C051623,2020-06-19,36,F,R04,1,Electronics,G4
C051627,2021-09-08,38,F,R03,1,Home,G5
C051628,2020-08-27,30,M,R01,0,Beauty,G5
C051629,2022-07-21,38,F,R03,0,Home,G2
C051630,2020-11-06,19,M,R05,0,Grocery,G4
C051631,2021-02-19,41,F,R03,1,Electronics,G5
C051632,2021-02-01,44,F,R07,0,Home,G2
C051633,2022-04-12,37,F,R03,0,Grocery,G4
C051636,2022-06-01,30,F,R07,0,Fashion,G3
C051638,2020-01-22,37,F,R06,1,Home,G3
C051639,2020-03-18,19,F,R04,0,Beauty,G3
C051642,2021-04-19,54,M,R02,1,Fashion,G2
C051645,2020-12-18,35,F,R05,1,Home,G2
C051646,2021-01-05,22,F,R05,0,Grocery,G5
C051648,2020-01-21,32,M,R05,1,Home,G4
C051650,2020-06-08,22,M,R04,1,Grocery,G5
C051651,2022-01-13,27,F,R02,1,Beauty,G2
C051652,2020-12-26,35,F,R01,1,Electronics,G2
C051654,2021-07-09,40,M,R02,0,Home,G2
C051657,2020-06-28,36,F,R04,1,Electronics,G4
C051659,2021-01-29,24,M,R06,1,Home,G5
C051660,2021-09-04,37,M,R03,1,Grocery,G4
C051661,2021-09-18,45,M,R07,1,Electronics,G3
C051662,2020-07-31,50,F,R07,1,Home,G2
C051663,2021-06-13,26,F,R06,1,Grocery,G4
C051664,2021-01-29,40,F,R07,1,Grocery,G2
C051665,2020-01-27,59,F,R01,1,Fashion,G3
C051668,2021-03-24,26,F,R05,0,Home,G2
C051670,2020-10-11,54,M,R06,1,Home,G3
C051671,2021-10-22,39,M,R07,1,Fashion,G2
C051672,2022-03-07,31,M,R01,0,Home,G2
C051673,2021-10-10,50,F,R01,1,Beauty,G2
C051674,2020-07-07,50,M,R01,1,Home,G4
C051675,2021-12-02,43,F,R01,0,Grocery,G3
C051676,2020-07-17,24,F,R03,1,Beauty,G2
C051677,2020-04-11,29,M,R02,1,Home,G2
C051682,2022-05-14,51,M,R04,0,Beauty,G4
C051685,2021-05-31,30,F,R02,0,Beauty,G4
C051687,2020-08-17,19,M,R05,1,Electronics,G3
C051690,2020-04-23,45,F,R03,0,Fashion,G4
C051691,2021-05-30,22,F,R05,1,Beauty,G2
C051693,2021-12-25,33,M,R01,1,Home,G4
C051694,2022-01-28,19,F,R05,0,Home,G2
C051695,2020-02-03,49,F,R04,1,Home,G5
C051696,2020-10-22,45,F,R02,0,Home,G3
C051697,2021-03-28,27,M,R01,1,Electronics,G5
C051698,2021-12-08,38,F,R03,1,Home,G2
C051701,2020-05-06,47,M,R06,1,Grocery,G2
C051702,2020-05-21,43,F,R07,0,Home,G2
C051703,2022-08-21,48,M,R01,0,Beauty,G3
C051704,2021-10-09,42,M,R04,0,Home,G4
C051705,2020-05-07,21,F,R07,0,Home,G4
C051707,2021-11-16,32,M,R07,1,Grocery,G2
C051708,2022-07-13,37,M,R01,1,Beauty,G3
C051711,2022-06-05,56,M,R05,1,Home,G3
C051713,2021-06-07,46,M,R04,1,Fashion,G3
C051715,2020-08-31,26,F,R07,1,Grocery,G2
C051716,2021-07-17,39,F,R07,1,Beauty,G1
C051717,2020-07-04,35,M,R03,1,Electronics,G4
C051718,2020-08-20,42,F,R07,1,Grocery,G2
C051720,2020-01-01,41,M,R01,1,Electronics,G2
C051721,2020-08-26,38,M,R07,1,Home,G5
C051722,2020-02-24,32,M,R01,0,Grocery,G2
C051725,2021-09-07,32,F,R03,1,Grocery,G2
C051727,2021-02-21,20,F,R03,1,Grocery,G4
C051728,2021-03-23,45,F,R04,1,Grocery,G2
C051730,2020-12-03,24,M,R06,1,Fashion,G2
C051731,2022-06-26,33,F,R01,1,Grocery,G4
C051734,2020-01-10,21,F,R07,1,Electronics,G2
C051735,2020-12-06,43,M,R05,0,Electronics,G2
C051737,2020-12-10,48,F,R01,0,Electronics,G1
C051738,2021-01-04,45,F,R03,1,Grocery,G2
C051739,2022-09-03,38,F,R01,1,Fashion,G2
C051741,2020-07-16,41,M,R07,1,Fashion,G3
C051743,2022-09-23,49,M,R04,0,Home,G3
C051745,2022-05-21,30,M,R04,1,Beauty,G2
C051746,2020-12-03,28,M,R06,1,Home,G3
C051747,2021-06-25,34,F,R06,0,Fashion,G3
C051748,2021-04-01,34,M,R05,1,Electronics,G3
C051751,2021-03-11,54,M,R03,0,Fashion,G2
C051753,2021-02-04,59,F,R03,1,Fashion,G3
C051754,2021-07-27,44,M,R07,1,Fashion,G5
C051755,2021-04-26,37,M,R03,1,Home,G4
C051756,2020-04-19,41,M,R06,1,Electronics,G2
C051757,2021-02-09,25,M,R07,1,Beauty,G4
C051760,2022-04-23,39,F,R07,0,Electronics,G2
C051762,2022-01-30,30,M,R03,0,Home,G2
C051764,2020-09-12,43,F,R05,1,Grocery,G3
C051765,2021-06-17,32,F,R04,1,Beauty,G3
C051766,2021-02-25,35,M,R06,0,Home,G2
C051768,2021-09-06,33,M,R03,1,Fashion,G3
C051769,2022-08-19,39,F,R01,1,Fashion,G4
C051770,2022-03-23,32,F,R02,1,Home,G2
C051771,2022-06-05,31,F,R07,1,Beauty,G3
C051772,2020-09-20,32,M,R07,1,Electronics,G3
C051773,2022-01-17,22,F,R06,0,Home,G2
C051774,2022-04-12,46,M,R07,0,Home,G2
C051775,2020-08-20,37,F,R04,1,Home,G3
C051776,2021-11-10,28,F,R07,1,Home,G2
C051778,2021-05-31,23,M,R01,1,Home,G2
C051779,2020-02-14,54,M,R07,1,Home,G2
C051780,2021-07-11,44,F,R05,0,Beauty,G4
C051783,2021-11-11,52,M,R06,1,Beauty,G2
C051784,2022-07-14,37,F,R03,1,Home,G3
C051786,2020-11-30,37,F,R03,0,Grocery,G2
C051787,2021-02-07,30,M,R02,1,Electronics,G4
C051788,2020-06-12,38,F,R02,1,Fashion,G2
C051790,2020-03-06,19,F,R05,1,Grocery,G3
C051793,2022-08-03,42,M,R06,1,Fashion,G2
C051794,2020-03-28,27,M,R05,0,Home,G2
C051797,2021-07-24,19,M,R06,1,Beauty,G1
C051798,2021-11-12,52,M,R05,0,Electronics,G2
C051799,2020-09-14,50,F,R06,1,Home,G3
C051800,2021-07-11,42,F,R01,1,Grocery,G3
C051802,2021-03-09,32,F,R04,1,Home,G4
C051803,2020-05-08,21,F,R07,1,Beauty,G2
C051806,2022-02-28,54,M,R07,1,Electronics,G3
C051807,2020-01-17,40,M,R05,1,Fashion,G1
C051811,2021-09-19,46,M,R02,1,Electronics,G2
C051814,2020-09-05,32,M,R02,0,Beauty,G1
C051815,2021-12-10,20,M,R05,1,Beauty,G2
C051817,2022-01-08,19,M,R02,0,Fashion,G2
C051819,2022-01-24,34,F,R06,1,Home,G1
C051821,2020-12-22,46,F,R02,0,Home,G5
C051826,2021-10-08,36,M,R04,1,Grocery,G2
C051827,2022-03-28,29,M,R01,0,Grocery,G2
C051828,2020-01-10,19,F,R02,0,Beauty,G3
C051829,2022-09-12,41,M,R06,1,Fashion,G2
C051830,2021-11-25,35,M,R06,1,Electronics,G4
C051831,2021-12-14,32,F,R04,0,Electronics,G5
C051832,2021-06-14,34,F,R05,1,Beauty,G4
C051833,2021-06-18,32,F,R06,1,Fashion,G4
C051838,2020-08-07,24,M,R05,0,Home,G4
C051839,2020-04-05,22,M,R01,0,Grocery,G3
C051840,2022-05-14,56,M,R07,0,Home,G3
C051844,2020-07-25,39,M,R02,1,Beauty,G2
C051846,2022-04-29,33,F,R05,1,Home,G2
C051847,2020-09-02,34,M,R06,1,Beauty,G1
C051848,2021-12-11,22,F,R05,1,Beauty,G3
C051851,2021-05-24,19,F,R03,1,Fashion,G4
C051852,2022-06-02,45,F,R01,1,Beauty,G2
C051853,2020-03-23,20,F,R02,0,Beauty,G3
C051858,2022-01-18,34,F,R04,1,Fashion,G3
C051859,2021-08-03,36,F,R01,1,Electronics,G4
C051860,2021-11-26,25,M,R06,0,Home,G3
C051861,2021-09-21,33,M,R07,1,Fashion,G5
C051862,2020-06-28,20,M,R03,0,Grocery,G1
C051863,2022-02-21,35,F,R01,0,Beauty,G5
C051864,2021-08-24,30,F,R03,0,Grocery,G3
C051865,2021-08-22,44,M,R03,1,Home,G2
C051866,2020-03-23,39,M,R06,0,Home,G3
C051867,2021-06-15,33,M,R05,1,Electronics,G4
C051868,2021-09-10,42,M,R03,1,Home,G2
C051869,2022-04-20,38,F,R01,1,Beauty,G3
C051870,2021-05-15,38,F,R04,0,Home,G4
C051871,2020-12-13,35,F,R03,0,Home,G3
C051872,2020-09-28,41,M,R06,1,Grocery,G4
C051873,2020-11-26,29,M,R03,0,Home,G2
C051874,2021-09-01,44,F,R07,0,Electronics,G2
C051876,2022-01-13,42,F,R06,0,Grocery,G4
C051878,2021-07-22,39,M,R01,1,Fashion,G5
C051881,2022-08-28,32,F,R03,1,Home,G2
C051884,2022-02-17,19,F,R05,1,Grocery,G3
C051885,2022-01-10,38,F,R02,1,Grocery,G4
C051886,2020-12-26,44,F,R01,1,Beauty,G2
C051887,2022-04-12,33,M,R06,1,Electronics,G4
C051888,2022-08-16,30,M,R02,1,Home,G4
C051889,2020-10-08,32,F,R05,0,Home,G2
C051895,2022-05-18,41,F,R04,1,Home,G3
C051897,2020-03-08,57,F,R05,0,Electronics,G3
C051898,2021-08-12,45,M,R02,1,Fashion,G1
C051900,2021-06-02,22,F,R01,0,Beauty,G3
C051902,2021-10-25,31,F,R02,1,Electronics,G3
C051903,2022-09-25,52,M,R03,0,Home,G1
C051904,2022-05-24,26,F,R06,1,Fashion,G2
C051906,2021-03-06,24,M,R01,0,Grocery,G4
C051907,2020-01-30,35,M,R07,0,Home,G4
C051908,2022-08-13,29,F,R02,1,Home,G2
C051909,2021-11-09,35,F,R07,0,Fashion,G4
C051911,2021-02-13,19,M,R06,1,Fashion,G2
C051912,2020-02-18,22,F,R06,1,Home,G3
C051914,2021-05-02,51,M,R06,1,Home,G4
C051916,2022-02-12,29,F,R02,1,Electronics,G4
C051919,2020-05-01,50,F,R03,1,Beauty,G3
C051920,2020-05-03,35,M,R01,0,Beauty,G2
C051921,2021-03-28,36,F,R01,1,Fashion,G3
C051922,2020-09-22,30,F,R01,1,Beauty,G4
C051924,2020-09-15,34,M,R04,1,Home,G2
C051925,2020-03-17,26,F,R02,0,Home,G3
C051926,2021-03-07,37,F,R05,0,Home,G1
C051929,2022-06-12,44,F,R04,1,Home,G3
C051930,2020-02-04,46,M,R02,1,Grocery,G3
C051933,2020-03-02,42,M,R02,1,Beauty,G3
C051934,2020-02-21,34,M,R04,1,Electronics,G3
C051935,2020-04-25,31,M,R04,1,Home,G4
C051937,2021-03-13,40,M,R02,1,Home,G3
C051939,2020-04-10,29,M,R02,1,Grocery,G3
C051940,2020-10-05,36,M,R05,0,Grocery,G4
C051941,2020-04-16,34,M,R01,1,Beauty,G4
C051944,2020-12-24,45,F,R02,1,Home,G2
C051945,2022-06-05,35,F,R06,1,Home,G3
C051947,2020-01-02,20,M,R01,1,Beauty,G2
C051949,2021-05-06,50,M,R05,0,Grocery,G3
C051950,2022-05-29,38,M,R06,0,Beauty,G1
C051951,2022-06-08,26,M,R04,0,Fashion,G1
C051953,2020-05-23,28,M,R06,1,Grocery,G2
C051955,2021-03-26,27,F,R07,1,Electronics,G2
C051956,2021-08-26,47,M,R04,0,Electronics,G2
C051960,2020-08-15,26,M,R06,1,Fashion,G4
C051961,2021-06-28,47,M,R06,0,Beauty,G3
C051963,2021-10-09,35,M,R04,1,Beauty,G4
C051966,2020-02-22,43,F,R01,0,Electronics,G2
C051967,2021-07-29,42,M,R07,1,Home,G3
C051968,2020-11-09,39,F,R03,0,Grocery,G3
C051969,2021-01-08,32,F,R01,0,Electronics,G3
C051970,2020-02-06,19,F,R07,1,Fashion,G3
C051971,2021-12-24,19,M,R06,1,Electronics,G3
C051972,2021-06-07,31,F,R07,1,Home,G4
C051974,2020-03-24,42,F,R07,1,Electronics,G2
C051975,2022-06-18,36,M,R04,0,Home,G1
